State,lat,lng
MO,37.6325499,-90.6451231
AZ,33.3067132,-111.8408488
AZ,33.0767226,-111.7392992
MT,46.548394,-110.9028869
MO,36.6031184,-92.4282169
AZ,33.4047711,-111.5384661
FL,30.522651,-86.49145292
AZ,33.3067132,-111.8408488
PA,40.9048188,-75.1115653
SD,44.311461,-96.7984399
BC,49.2608944,-123.1139382
CA,34.6391501,-120.4579408
MT,46.2561815,-114.1546423
NM,32.8997997,-105.9603397
NM,36.7597652,-108.4821474
WI,44.775982,-89.5803591
CA,33.0186103,-117.0610494
AL,33.734515,-87.2826489
FL,30.3321838,-81.6556509
OR,44.4833945,-122.8699822
OK,36.8975794,-95.9260926
WA,47.6588603,-117.4247133
KS,37.81724,-96.8622523
CA,33.9533546,-117.3961622
NB,46.0945258,-64.7354771
ID,43.6086295,-116.3923259
WA,47.3075369,-122.2301807
WA,47.3075369,-122.2301807
TX,30.5586046,-97.8444363
CA,37.6820583,-121.768053
FL,26.47036109,-81.76928287
MI,42.4775364,-83.0277
VA,38.3031837,-77.4605398
KS,39.1146799,-94.7495245
NM,32.8997997,-105.9603397
NY,42.096968,-75.9143409
OR,45.6030456,-122.6783623
WA,47.7909667,-122.3066394
NH,42.8353641,-71.6489603
NC,35.9940329,-78.8986189
MO,39.607851,-81.2731698
WA,47.1053802,-122.0456672
FL,28.183222,-82.55402782
CA,37.718829,-121.4343798
MN,43.6702423,-92.0832156
OH,39.1014537,-84.5124601
CA,35.3738712,-119.0194638
MD,39.5355063,-76.3490395
CA,37.9735346,-122.5310873
MI,42.9632405,-85.6678638
OR,45.3974065,-122.2614547
NY,40.9689871,-73.7126299
MD,39.2908816,-76.6107589
CO,39.8211225,-105.2207429
CA,35.2827525,-120.6596155
CT,41.5410322,-72.8544022
NC,33.9046184,-78.0827698
OH,41.165613,-80.8575849
FL,28.0470698,-81.9539368
OR,45.5067406,-122.4367057
NJ,40.7937116,-74.1501437
PA,39.8063247,-76.9842734
KS,39.7722151,-101.7998969
MD,39.4018552,-76.6023879
AZ,33.5766205,-112.2398261
ID,43.8734979,-116.4993011
OH,39.2584995,-84.63292607
AZ,33.436188,-111.5860661
MN,46.7052335,-92.3634087
OH,39.1245048,-84.3616059
AL,29.425683,-98.4674859
IL,38.5413716,-89.2635989
IL,41.928781,-74.0023699
OH,39.9622601,-83.0007064
PA,40.1973955,-74.99828612
IN,37.9747645,-87.5558482
CO,38.187635,-104.5350144
CO,38.187635,-104.5350144
CA,38.4404675,-122.7144313
TN,36.1622296,-86.774353
AZ,33.0011565,-112.4173757
AZ,33.4359175,-112.340502
AZ,33.4485866,-112.0773455
AZ,33.34883,-112.4912299
MO,36.6031184,-92.4282169
LA,37.3280037,-87.4986988
AZ,33.34883,-112.4912299
LA,39.5851063,-76.3877389
NY,43.309941,-73.6444469
BC,48.4283327,-123.3649268
AK,61.2163129,-149.8948522
NY,42.0494845,-73.72131226
CA,39.0019935,-120.8254006
AZ,33.3067132,-111.8408488
NH,42.7884226,-71.2008932
NH,43.6148702,-71.63039594
PA,39.9523993,-75.1635898
WI,44.39561585,-89.16335849
MA,42.17073265,-72.57331507
WI,42.6914047,-88.4042625
FL,26.6058996,-81.9807339
AZ,32.6728314,-114.1468893
FL,25.800431,-80.2632189
CO,38.4570355,-101.8185006
VA,36.6915262,-79.8725385
NY,40.9312099,-73.8987468
CO,38.052508,-103.7202273
IN,41.5758708,-87.1761454
WI,44.3927581,-88.7398254
OK,36.1556805,-95.9929112
AZ,32.8793816,-111.7575613
WA,41.4849906,-93.3885438
MI,43.250859,-83.7941309
NC,36.030723,-75.6760099
VA,38.8903961,-77.0841584
NC,36.3560545,-77.0115134
VA,37.2707028,-76.7074501
WA,48.7323723,-119.5956234
AK,60.330143,-151.2366311
AR,35.4262076,-91.8385016
WA,47.313494,-122.3393102
WA,47.313494,-122.3393102
WA,47.313494,-122.3393102
WA,47.3075369,-122.2301807
SD,44.0811755,-103.2280059
PA,41.5385159,-75.9468439
VA,36.8529841,-75.9774182
IA,42.5006217,-90.6647966
CA,33.6170092,-117.92944
TX,29.675779,-95.40215851
CA,38.4404675,-122.7144313
PA,39.9523993,-75.1635898
NY,42.7689141,-78.617761
OH,39.9622601,-83.0007064
CA,33.924982,-117.8638365
NM,35.6869996,-105.9377996
CA,33.7192808,-116.2188053
VA,38.658172,-77.2497049
FL,28.5479786,-81.41278409
CA,37.6688205,-122.0807963
OR,44.10118085,-123.1523837
CA,33.8503463,-118.1171913
FL,26.1420358,-81.7948102
NY,43.7311765,-73.819296
CA,33.9463456,-118.2009809
CA,34.3798765,-118.5291916
FL,27.8778904,-82.7329308
CT,35.8197809,-78.8903241
CT,41.7720243,-87.9792251
CT,41.4030331,-73.4843655
NJ,40.5599163,-74.5516572
NY,40.9637919,-72.1851728
PA,40.0484311,-76.6882837
CA,34.1477829,-119.1951073
CO,42.7164263,-78.7620326
AL,30.7018408,-88.2336674
CA,33.7274726,-117.7681721
NC,36.0726355,-79.7919753
LA,29.7957633,-90.8228709
ID,43.61656,-116.2008349
NY,40.5834557,-74.1496047
NY,40.7317855,-73.44815765
PA,40.2114978,-74.7879398
AZ,33.4485866,-112.0773455
NV,40.7374853,-115.5972206
MN,45.3055202,-93.7941377
AK,61.5995292,-149.1135484
HI,21.472893,-158.0358675
KS,37.6922361,-97.3375447
MI,44.661517,-84.7146369
IN,43.4316671,-88.0464811
NH,42.88470785,-70.85367774
FL,26.1254381,-80.1381514
NM,34.9166691,-108.9684582
TX,29.6657838,-95.0193728
OR,44.0462362,-123.0220288
IL,41.7255879,-87.8250549
WA,47.44259955,-122.2930652
AZ,32.8793816,-111.7575613
FL,27.9518491,-82.4563971
IL,42.4461322,-87.8328504
NC,36.3295905,-78.3991637
UT,40.7670126,-111.8904307
CA,33.8347516,-117.9117319
CA,33.5420888,-117.7834146
CA,33.6633386,-117.9033169
CA,33.035378,-116.8675131
CA,33.7458511,-117.8261659
CA,33.7288179,-116.382571
CA,32.7174209,-117.1627713
CA,33.8644291,-118.0539322
CA,34.5361067,-117.2911564
CA,32.7174209,-117.1627713
CA,33.9463456,-118.2009809
CA,33.4946353,-117.147366
CA,34.3916641,-118.5425859
CA,34.6391501,-120.4579408
CA,34.1976308,-119.1803817
CA,33.9748932,-118.0336974
MD,39.0897199,-76.7073533
CA,34.1816482,-118.3258553
MA,42.7262016,-71.1908923
CO,37.9850091,-103.543832
CA,36.6744117,-121.6550371
KS,38.4166818,-95.853044
NY,42.9980144,-78.1875514
WA,47.759853,-122.2068216
TN,36.3437017,-83.2840619
VA,37.1317924,-80.5764476
AK,61.5995292,-149.1135484
AZ,33.5428006,-111.9556
OR,45.4871723,-122.8037803
WA,47.0450197,-122.8948724
FL,25.575865,-80.34137218
CA,33.7746292,-117.9463716
CA,37.7360396,-120.9354894
CA,37.7799273,-121.9780152
WA,45.6306954,-122.6744556
NV,39.52927,-119.8136743
CA,40.866517,-124.0828399
ID,46.4165506,-117.0176568
CA,38.707687,-122.9024963
OR,45.5067406,-122.4367057
NJ,40.6378801,-74.4509862
OR,44.5365119,-122.9070338
OR,45.5012431,-119.8247507
OR,44.636755,-124.0534419
OR,44.5256753,-121.2130973
OR,42.1972487,-122.7153994
OR,43.7466899,-122.4597411
OR,44.7022814,-122.0817336
CA,36.5138398,-119.5538928
LA,45.8846686,-95.3778829
PA,41.3217232,-80.2586746
AZ,33.5428006,-111.9556
TX,27.5060991,-99.5088978
CA,33.7825194,-117.2286477
ID,43.61656,-116.2008349
OK,35.4729886,-97.5170535
OK,36.1556805,-95.9929112
MT,46.548394,-110.9028869
OR,45.1608821,-122.2305037
FL,25.6051055,-80.3536644
SC,34.6628067,-80.7005459
BC,49.016667,-123.0833329
BC,49.2192655,-122.6014679
AZ,34.5402813,-112.4695072
GA,34.2978794,-83.8240662
PA,40.6022059,-75.4712793
AK,61.315575,-149.5847041
MT,46.8700801,-113.9952795
ME,43.1659436,-70.63509628
CA,36.9735903,-122.0260569
WA,47.8577455,-122.2210627
MD,38.899265,-77.1546512
CA,33.86428,-118.3959099
FL,26.7153425,-80.0533745
OK,36.1556805,-95.9929112
NC,36.069026,-79.4005759
NM,32.8997997,-105.9603397
AZ,34.5300253,-112.2412738
CA,38.7082357,-121.3299512
FL,25.800431,-80.2632189
FL,26.84176195,-80.13530871
NM,35.1619885,-106.6428037
OH,39.9956193,-82.674334
VA,38.4733823,-77.9961274
WA,46.1427302,-122.9556409
TN,35.751179,-86.9300022
OH,41.0830643,-81.5184853
CA,33.4946353,-117.147366
VA,38.7951501,-77.6141403
AK,61.2163129,-149.8948522
CO,43.6963371,-98.572246
MO,38.5132838,-90.4401793
PA,40.2967427,-78.4497369
WI,42.534741,-88.1436975
CA,38.295411,-122.6136934
IL,40.5675388,-89.6406579
NC,36.0998131,-80.2440517
OH,40.875891,-81.4023355
GA,33.3806716,-84.7996572
CO,39.613321,-105.0166497
NY,42.5323027,-73.7984562
CO,38.8339578,-104.8253484
NC,36.0440245,-79.8100313
CA,33.6633386,-117.9033169
WA,47.9673056,-122.2013997
NY,40.5834557,-74.1496047
AZ,33.8222752,-111.9175948
NY,42.9033917,-78.7547535
IL,42.088522,-88.14840361
NC,35.8104164,-80.5558941
KS,38.95709251,-95.64343791
TX,30.2711286,-97.7436994
AZ,33.3975655,-112.4333288
IL,39.7989763,-89.6443687
PA,40.310004,-75.1304839
NC,35.9940329,-78.8986189
NC,35.9940329,-78.8986189
WA,47.6038321,-122.3300623
WI,43.0349931,-87.9224969
CO,38.8339578,-104.8253484
CO,40.369766,-105.5496895
WA,45.5911103,-122.4122247
FL,27.4724175,-82.563375
OH,41.1000764,-81.9382516
AZ,32.2217422,-110.9264758
OR,43.216505,-123.341738
AZ,32.2217422,-110.9264758
CO,38.4570355,-101.8185006
CA,34.1683386,-118.6059196
CA,34.0543942,-118.2439408
MN,45.3010756,-94.9441772
AZ,33.3975655,-112.4333288
CA,36.7295295,-119.7088612
AL,39.092585,-84.8532289
NJ,39.7938958,-74.223206
WA,47.2359524,-122.362638
CA,36.6744117,-121.6550371
TX,30.2711286,-97.7436994
TX,29.9691116,-95.6971685
TN,35.1057126,-85.2642638
MA,41.9945473,-70.7244821
OR,43.216505,-123.341738
ID,43.61656,-116.2008349
FL,27.044224,-82.2359253
NJ,39.9537359,-74.1979575
NM,35.269381,-106.6328189
MO,38.1986436,-92.6387967
MD,39.2908816,-76.6107589
NC,35.7803977,-78.6390988
NJ,40.7987113,-74.2390352
NJ,39.3642852,-74.422935
ID,43.61656,-116.2008349
CA,34.0543942,-118.2439408
CA,38.762173,-121.1850334
SC,32.7876012,-79.9402727
NY,43.157285,-77.6152139
FL,29.10150985,-81.01055374
WI,43.1834579,-89.2134358
WI,43.0349931,-87.9224969
IL,41.8800296,-88.0078434
UT,40.6536448,-112.0057606
UT,40.6536448,-112.0057606
CT,42.341296,-87.9148259
MA,41.900101,-71.0897674
TN,35.1057126,-85.2642638
AZ,33.5428006,-111.9556
TX,32.1292891,-101.7884641
OR,43.4647581,-122.1420069
PA,40.6022059,-75.4712793
ID,48.2765903,-116.5532475
CT,41.7720243,-87.9792251
CT,41.7720243,-87.9792251
AK,61.55,-149.8666666
TN,35.9134138,-84.0796341
TN,35.9134138,-84.0796341
PA,39.9523993,-75.1635898
MD,39.2908816,-76.6107589
NY,40.8689892,-72.5175892
ME,44.7975688,-69.0511536
FL,26.9824422,-82.10688401
WV,39.2699565,-81.5506915
SC,34.851354,-82.3984881
MN,44.9271194,-93.4074944
FL,30.0557025,-81.90363734
TN,35.6731237,-86.5966614
PA,40.3909328,-75.4921248
MD,38.5292877,-76.9752513
TX,29.4607876,-95.0513172
NJ,40.6233995,-74.3148278
VA,37.2707028,-76.7074501
VA,36.7626282,-80.7347946
PA,40.5114885,-75.3904579
MD,39.0840054,-77.1527572
HI,19.062767,-155.5863189
AB,55.171025,-118.7951659
MI,42.6389216,-83.2910467
CA,33.8644291,-118.0539322
LA,30.2240897,-92.0198426
MD,39.2908816,-76.6107589
CA,34.1816482,-118.3258553
MN,44.9713519,-93.6044032
KY,36.7232466,-87.2623515
TN,35.147859,-87.3214063
AK,64.837845,-147.7166749
FL,28.9294316,-81.6656304
WI,43.0119497,-88.6995469
LA,29.9499323,-90.0701155
MO,37.2153307,-93.298252
MI,42.6583661,-83.1499321
CA,33.7192808,-116.2188053
NJ,39.8648357,-75.0551713
TN,35.9155165,-86.44469333
NM,36.4072485,-105.5730664
CO,39.613321,-105.0166497
NY,42.943367,-74.1850435
NM,32.9771114,-105.9435188
AZ,33.4485866,-112.0773455
NM,34.7408902,-106.7283596
IA,41.6113712,-93.8857069
MA,42.36782045,-71.12666173
WI,43.0116784,-88.2314812
AZ,33.4485866,-112.0773455
OR,45.5202471,-122.6741948
TX,32.9029017,-96.5638799
TN,35.9603948,-83.921026
NJ,39.8398413,-74.1901398
NJ,39.4284503,-74.4957075
PA,40.0562262,-77.5139073
OH,40.9758992,-81.4072767
OH,40.0861603,-84.578565
NC,35.4661821,-82.5164241
AZ,33.4485866,-112.0773455
HI,19.6170245,-155.0335095
MO,38.0080902,-92.7446288
MO,38.6272733,-90.1978888
CO,45.8379973,-88.3902942
NJ,39.977818,-74.3319286
NY,42.7689141,-78.617761
MA,41.5514979,-70.6147518
CA,38.3396367,-122.7010983
AZ,33.377888,-112.572688
VA,39.612852,-80.4764509
SC,33.1960027,-80.0131373
AZ,33.222657,-111.6206973
CO,39.7348381,-104.965327
KS,39.834165,-96.0641679
TX,29.7028266,-98.1257347
CT,37.2734688,-80.0453173
NS,44.9905115,-64.1363748
FL,26.5253491,-80.0664308
SC,34.0007493,-81.0343312
NM,32.707577,-107.2130761
OR,44.9391565,-123.0331209
CA,32.7174209,-117.1627713
TN,35.9603948,-83.921026
NY,40.7945457,-73.8184673
WA,47.3075369,-122.2301807
CA,33.6680772,-117.3272614
NC,35.444884,-78.4269489
MN,44.650051,-93.243279
NV,36.0391456,-114.9819234
TN,36.0006178,-88.4281062
AL,33.510021,-86.7376819
VA,36.8529841,-75.9774182
GA,33.6952248,-84.7654423
CO,40.385549,-105.0443612
IL,41.788642,-89.6962193
NY,43.536603,-73.6677929
NV,39.52927,-119.8136743
CA,35.6225064,-117.6699413
MD,39.2884381,-77.2038716
CA,34.1338751,-117.9056045
KS,38.6611187,-96.4919472
CA,33.78538945,-118.1580492
AZ,33.6639137,-114.2299485
TX,31.2776873,-94.5765939
NM,35.6869996,-105.9377996
CA,37.9768525,-122.0335623
TX,30.0798826,-95.4172548
TN,35.925193,-86.8689364
MI,41.8297694,-86.2541767
VA,38.4167265,-77.4579782
AZ,32.665135,-114.4760315
WA,47.0978795,-122.2042823
HI,21.304547,-157.8556763
CA,34.1476452,-118.1444778
WA,47.248404,-122.4616679
UT,40.7670126,-111.8904307
WI,44.2611337,-88.4067603
WA,46.980929,-123.8893349
CO,37.079179,-106.0086328
NY,40.7182602,-73.87867519
VA,38.8403909,-77.4288768
CA,34.1816482,-118.3258553
CA,33.9866807,-118.1853489
AZ,33.4485866,-112.0773455
CA,37.9410341,-121.9357924
IL,42.0333694,-87.7333971
UT,40.5621704,-111.9296579
CA,34.9531295,-120.4358576
NC,35.9940329,-78.8986189
NC,35.6009498,-82.554016
NC,35.6009498,-82.554016
OH,40.875891,-81.4023355
VA,38.7840035,-77.469711
VT,44.1851466,-72.5597574
VT,43.816665,-72.2722709
VT,44.260015,-72.5753598
PA,40.1573885,-74.83223965
NV,36.1662859,-115.1492249
WA,46.3246419,-120.0081897
NJ,39.4020593,-75.0393367
MI,43.177526,-83.7341269
MI,43.22336,-85.5514239
WI,44.2799872,-88.3184393
IN,39.7683331,-86.1583501
MN,45.6647417,-93.9088138
VA,36.9040392,-76.8996823
PA,40.1637359,-76.3952428
CA,35.3738712,-119.0194638
AZ,33.5091215,-111.8992364
AK,61.2163129,-149.8948522
AZ,33.3975655,-112.4333288
UT,40.5065256,-111.413309
AB,56.724101,-111.3766479
PA,40.9392584,-75.4349069
ND,47.4038683,-97.0620307
WI,45.0649843,-88.03427
NY,40.7902778,-73.9597221
TX,29.16941,-95.4318846
FL,30.2274645,-81.3800823
TX,32.6631885,-95.4882895
MD,39.4156237,-76.359251
CA,37.7792808,-122.4192362
NY,41.7856489,-74.2290365
WI,45.3069062,-92.3621368
OR,45.106772,-123.9842819
OR,44.0581728,-121.3153095
NY,42.5217281,-78.7650291
NY,42.5217281,-78.7650291
NC,35.2976655,-82.1610171
CA,38.5815719,-121.4943995
PA,40.3014581,-79.5389288
NJ,40.8880086,-74.4800517
FL,26.318342,-80.0996305
NJ,40.787878,-74.3882069
SC,34.0007493,-81.0343312
ON,44.54948445,-78.26143982
OR,43.216505,-123.341738
VA,38.7840035,-77.469711
PA,41.4086874,-75.6621293
IL,40.8442828,-90.6168407
MD,38.3620915,-76.7079155
TX,30.2711286,-97.7436994
AB,53.5256963,-113.2966312
NY,43.106456,-76.2177049
TX,30.508235,-97.6788933
NV,39.1637984,-119.7674033
TX,30.7241128,-95.5298808
CA,33.7131763,-115.4003234
NC,36.4993297,-80.6071608
TN,35.4939587,-85.0124534
IN,40.5583739,-85.6591441
IA,42.0341658,-91.5976772
SC,33.8360035,-79.0478142
SC,34.1984435,-79.7671657
MD,39.4262079,-79.3349455
OH,40.988667,-81.9948683
IL,42.4772418,-88.0956395
IL,42.4772418,-88.0956395
PA,39.9523993,-75.1635898
CA,35.3738712,-119.0194638
AZ,34.7489107,-112.1137715
FL,27.4724175,-82.563375
CA,34.3916641,-118.5425859
NC,35.3187279,-82.4609527
CA,34.1729044,-118.374037
NM,35.0841034,-106.650985
IA,42.5277622,-92.4454653
AR,35.0886963,-92.442101
WA,47.6038321,-122.3300623
CA,38.2690534,-122.0651633
AR,34.8667565,-92.4043218
CA,33.5701568,-116.0745416
NM,35.0841034,-106.650985
BC,50.65085341,-120.349746
LA,30.001852,-90.17671482
MO,38.9041742,-94.4046729
AZ,33.4485866,-112.0773455
NJ,39.842075,-74.52305749
FL,28.6000625,-81.34274374
VA,36.5859718,-79.3950227
AZ,33.5766205,-112.2398261
OH,39.9622601,-83.0007064
LA,30.2240897,-92.0198426
IL,42.0041236,-87.9706456
TN,35.9603948,-83.921026
AZ,34.4742786,-114.3440009
MS,38.4440561,-90.21374729
MO,37.3261588,-91.9559879
MO,37.0842271,-94.5132809
CO,38.8339578,-104.8253484
KS,37.6922361,-97.3375447
CO,29.9978185,-83.2221526
NY,41.8375928,-74.0373626
AZ,33.294207,-111.7379465
MS,30.374673,-88.84594323
ON,43.879548,-79.7382599
CO,40.125252,-87.2497417
NC,35.974598,-77.9655409
NC,34.6107245,-78.2419414
MD,38.8845583,-75.8271563
GA,32.7293279,-82.719859
NC,35.7803977,-78.6390988
LA,31.7606732,-93.0860208
CA,36.5138398,-119.5538928
MO,38.6272733,-90.1978888
GA,33.857328,-84.0199107
ME,44.6803471,-69.1628221
NC,35.444884,-78.4269489
FL,29.1924213,-82.1352046
WA,48.0074736,-121.7304881
CO,39.7348381,-104.965327
NY,42.7006303,-74.9243209
IL,42.0978028,-88.5303642
VA,37.7259779,-77.6783238
WA,47.6262626,-122.5204512
CA,33.599523,-117.8724842
CO,38.187635,-104.5350144
KS,38.0608444,-97.9297742
ID,43.6086295,-116.3923259
WA,47.5348778,-122.0432973
AZ,33.6292271,-112.3680188
TX,29.6910625,-95.2091005
CA,40.4162842,-120.6530062
MI,42.4894801,-83.1446484
AL,33.570499,-86.7657829
NV,36.1662859,-115.1492249
TX,31.8457149,-102.3676869
AL,32.8387371,-86.6294261
PA,33.0053986,-86.3591425
NC,35.536498,-82.6929069
PA,40.9247058,-75.3938457
NY,40.64530975,-73.95502293
HI,21.304547,-157.8556763
SC,34.851354,-82.3984881
KY,37.1734372,-82.6309891
ME,44.7528499,-68.6789217
BC,49.321542,-123.0743409
BC,49.321542,-123.0743409
AZ,33.5091215,-111.8992364
TX,28.6683252,-97.3883264
NH,43.133061,-71.5491489
TN,36.1622296,-86.774353
NM,35.0841034,-106.650985
MI,43.371968,-83.5832919
CT,39.3719762,-84.4536928
IL,41.6828074,-88.3514595
WI,43.236672,-88.2212043
AL,32.4709761,-85.0007652
WA,48.1810957,-122.1389547
FL,27.3364347,-82.5306526
CT,41.0339615,-73.6252492
NC,34.0351727,-77.8935965
PA,40.4468261,-75.5671745
WA,47.3075369,-122.2301807
IL,41.84686,-87.8152023
ME,43.1531421,-70.8000556
PA,39.9523993,-75.1635898
IA,41.5977669,-93.7082764
NV,36.1662859,-115.1492249
PA,40.794026,-77.8606974
CA,32.7174209,-117.1627713
ME,43.59622635,-70.33005558
AL,40.3269019,-75.330135
SC,35.110418,-81.05379645
SC,34.1659795,-81.3498211
ME,44.414164,-68.5869599
TN,35.881048,-83.77661816
NJ,40.1151766,-74.3647771
NJ,39.2827707,-74.9915422
OH,41.165613,-80.8575849
CA,32.7174209,-117.1627713
AR,35.2895304,-93.4201835
MI,32.4890299,-90.8201028
CA,38.684105,-121.2184686
CA,38.7071247,-121.281061
MO,38.7627893,-93.7360497
FL,27.3364347,-82.5306526
WA,46.2112458,-119.1372337
SD,45.6000291,-97.0000237
VA,36.7282096,-76.5835702
IA,41.5910641,-93.6037148
BC,56.250094,-120.8334656
HI,21.5988789,-158.2408521
VA,38.2973519,-78.4400098
WA,47.469918,-122.3485273
MN,44.92317,-92.9588281
FL,26.4614625,-80.07282
CT,43.068241,-76.0965999
ON,42.5673904,-82.4959678
SC,34.9203946,-82.2962268
SC,34.0193221,-80.9898127
CO,39.9379892,-105.0587293
CA,32.6400541,-117.0841954
CA,32.8383828,-116.9739166
TN,36.1622296,-86.774353
MD,39.6419219,-77.720264
CT,41.1551257,-73.3896512
CT,41.429159,-82.0250829
ND,46.8791756,-102.7896241
TN,36.3883031,-86.4475897
AZ,34.073016,-112.1264982
TN,35.751179,-86.9300022
MT,45.7874957,-108.4960699
IN,41.7605849,-88.3200714
ID,43.6086295,-116.3923259
SC,34.5029146,-81.6114931
CT,32.688443,-97.1471209
AZ,33.4485866,-112.0773455
OR,45.5198001,-123.0556201
AB,54.1376057,-115.6751168
NY,41.2087066,-73.5748482
PA,40.1745538,-74.9226664
MD,38.9786401,-76.4927859
ME,43.59622635,-70.33005558
NM,35.0841034,-106.650985
FL,26.0112014,-80.14949
AZ,33.4144139,-111.9094473
CA,32.583944,-117.1130849
MN,44.9504037,-93.1015025
WV,38.2209232,-82.2037528
WV,38.8856557,-80.2973053
WA,48.5465695,-117.9055369
UT,40.7670126,-111.8904307
CA,36.9935615,-121.8919915
NC,35.584429,-78.7999819
SC,34.085736,-81.1824899
ME,44.7217374,-69.0022632
KY,36.7889307,-86.8038856
FL,30.6077379,-81.4600908
AZ,33.4485866,-112.0773455
NY,40.8175985,-73.0001067
MO,38.5132838,-90.4401793
WA,47.53279725,-122.754161
WY,43.646067,-108.2120429
WA,46.2112458,-119.1372337
KY,38.9989499,-84.626611
CA,38.5815719,-121.4943995
MD,39.4156237,-76.359251
CO,40.1672117,-105.1019286
CA,38.5815719,-121.4943995
NV,36.1662859,-115.1492249
AZ,33.5389854,-112.1858156
FL,28.0036298,-80.5656088
NJ,39.9016244,-74.2142752
FL,28.6122187,-80.8075537
NC,35.1170873,-80.7237179
NV,36.1662859,-115.1492249
WA,46.2778406,-119.2769066
FL,28.1761233,-80.5900518
MO,38.2211656,-90.3790093
WA,47.3657791,-122.1002219
PA,40.4468261,-75.5671745
CA,38.4087993,-121.3716177
AK,61.2163129,-149.8948522
OR,44.4833945,-122.8699822
MO,38.4328317,-90.3776186
CT,36.0929457,-80.1496283
